Animal ID,Name,DateTime,MonthYear,Date of Birth,Outcome Type,Outcome Subtype,Animal Type,Sex upon Outcome,Age upon Outcome,Breed,Color
A847073,A847073,12/6/2021 18:28,21-Dec,9/24/2021,Adoption,,Cat,Neutered Male,2 months,Domestic Medium Hair Mix,Black
A847074,Cherry,11/27/2021 11:48,21-Nov,5/24/2019,Return to Owner,,Dog,Intact Female,2 years,Airedale Terrier,Brown/Black
A847075,A847075,12/2/2021 17:06,21-Dec,3/24/2021,Adoption,,Dog,Spayed Female,8 months,Labrador Retriever/Pit Bull,Black/White
A847076,*Ladybird,12/2/2021 16:43,21-Dec,11/24/2020,Adoption,,Dog,Spayed Female,1 year,Staffordshire Mix,Tricolor/Black
A847077,Tigerlily,11/29/2021 18:27,21-Nov,11/24/2019,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby
A847079,,12/1/2021 15:22,21-Dec,10/24/2021,Transfer,Partner,Cat,Intact Female,1 month,Domestic Shorthair,Blue
A847081,,12/1/2021 17:19,21-Dec,9/24/2021,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A847082,,12/1/2021 16:39,21-Dec,9/24/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Orange Tabby
A847083,,12/1/2021 17:30,21-Dec,9/24/2021,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A847084,,12/1/2021 18:18,21-Dec,9/24/2021,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Orange Tabby
A847086,A847086,12/3/2021 17:23,21-Dec,9/24/2021,Adoption,,Dog,Spayed Female,2 months,Plott Hound,Brown Brindle/Brown
A847088,Rock-A-Roni,2/13/2023 12:53,23-Feb,9/1/2018,Transfer,Partner,Dog,Neutered Male,4 years,Pit Bull,Tan/White
A847093,Lola,11/30/2021 0:00,21-Nov,11/24/2019,Transfer,Snr,Cat,Unknown,2 years,Domestic Shorthair Mix,Brown Tabby
A847096,*Jillie,2/25/2022 10:42,22-Feb,1/6/2017,Transfer,Out State,Dog,Spayed Female,5 years,Pit Bull,Tan
A847098,Neko,11/27/2021 17:19,21-Nov,1/24/2021,Adoption,,Dog,Neutered Male,10 months,Pit Bull Mix,Blue/White
A847099,*Riley,1/16/2022 12:41,22-Jan,6/25/2021,Adoption,,Dog,Spayed Female,6 months,Pit Bull,Blue/White
A847100,Gina,11/27/2021 17:41,21-Nov,5/25/2019,Adoption,,Dog,Spayed Female,2 years,Boston Terrier Mix,Brown/White
A847100,Gina,11/30/2021 15:14,21-Nov,5/25/2019,Adoption,,Dog,Spayed Female,2 years,Boston Terrier Mix,Brown/White
A847101,*Pico,1/14/2022 12:07,22-Jan,5/24/2020,Adoption,,Dog,Neutered Male,1 year,Pit Bull,White/Black
A847102,*Jelly,12/15/2021 9:43,21-Dec,2/7/2020,Adoption,,Dog,Spayed Female,1 year,Pit Bull,Brown Brindle
A847104,Roku,12/1/2021 16:41,21-Dec,11/24/2019,Return to Owner,,Dog,Neutered Male,2 years,Labrador Retriever,Brown/Brown
A847105,Ghala,11/29/2021 12:27,21-Nov,11/25/2020,Return to Owner,,Dog,Intact Female,1 year,Rottweiler,Black/Brown
A847108,*Griffin,12/10/2021 13:10,21-Dec,11/25/2019,Transfer,Out State,Dog,Neutered Male,2 years,German Shepherd/Border Collie,Black/White
A847111,*Figgy Pudding,12/22/2021 16:42,21-Dec,11/25/2018,Adoption,,Dog,Spayed Female,3 years,Pit Bull Mix,White
A847114,*Reggie,1/7/2022 18:01,22-Jan,12/7/2016,Transfer,Out State,Dog,Neutered Male,5 years,German Shepherd,Black/Tan
A847119,*Carlos,12/1/2021 16:34,21-Dec,5/26/2021,Transfer,Partner,Dog,Intact Male,6 months,German Shepherd Mix,Tan/Black
A847124,,11/26/2021 11:58,21-Nov,11/26/2018,Transfer,Partner,Dog,Intact Male,3 years,Staffordshire,Brown/White
A847127,*Sunset,12/26/2021 15:31,21-Dec,5/26/2019,Transfer,Partner,Dog,Neutered Male,2 years,Labrador Retriever,Yellow
A847128,*Pilgrim,12/26/2021 11:13,21-Dec,5/26/2021,Adoption,,Cat,Neutered Male,7 months,Domestic Shorthair,Brown Tabby
A847137,*Adele,12/28/2021 15:29,21-Dec,11/26/2016,Adoption,,Cat,Spayed Female,5 years,Domestic Shorthair,White/Brown Tabby
A847140,Shadow,11/27/2021 16:36,21-Nov,5/26/2018,Return to Owner,,Dog,Neutered Male,3 years,Siberian Husky/Pomeranian,Black/White
A847141,Milo,2/25/2022 12:29,22-Feb,11/26/2019,Adoption,,Dog,Neutered Male,2 years,Australian Kelpie,Brown/Tan
A847141,Milo,3/9/2022 13:43,22-Mar,11/26/2019,Adoption,,Dog,Neutered Male,2 years,Australian Kelpie,Brown/Tan
A847142,*Sriracha,1/25/2022 14:01,22-Jan,9/11/2021,Adoption,Foster,Cat,Spayed Female,4 months,Domestic Shorthair,Black
A847143,Mari,1/26/2022 18:01,22-Jan,5/26/2021,Return to Owner,,Dog,Intact Female,8 months,Pit Bull Mix,Tan/White
A847154,*Wren,1/8/2022 14:39,22-Jan,11/27/2020,Adoption,Foster,Dog,Spayed Female,1 year,Labrador Retriever,Black/White
A847156,Scotty,12/19/2021 11:16,21-Dec,11/27/2019,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair,White/Brown Tabby
A847157,A847157,12/1/2021 12:31,21-Dec,11/27/2019,Transfer,Partner,Dog,Intact Female,2 years,Cairn Terrier,Tan
A847158,,12/1/2021 13:38,21-Dec,11/27/2008,Transfer,Partner,Dog,Intact Female,13 years,Chihuahua Shorthair,Black/White
A847159,A847159,12/1/2021 16:54,21-Dec,9/27/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Orange
A847160,Forrest,11/29/2021 17:49,21-Nov,11/27/2017,Adoption,,Cat,Neutered Male,4 years,Domestic Shorthair,Black
A847161,*Biscuit,12/1/2021 16:23,21-Dec,11/27/2015,Adoption,,Dog,Neutered Male,6 years,Chihuahua Shorthair Mix,Tan/Black
A847162,*Celsus,1/29/2022 12:01,22-Jan,8/27/2021,Adoption,,Cat,Neutered Male,5 months,Domestic Shorthair,Black
A847163,Rockie,12/3/2021 15:23,21-Dec,11/30/2014,Return to Owner,Prc,Dog,Neutered Male,7 years,Rottweiler,Black/Brown
A847163,Rockie,12/5/2021 15:06,21-Dec,11/30/2014,Transfer,Partner,Dog,Neutered Male,7 years,Rottweiler,Black/Brown
A847165,,11/29/2021 14:30,21-Nov,11/27/2020,Transfer,Partner,Bird,Unknown,1 year,Pigeon,White
A847166,*Dancer,12/12/2021 16:08,21-Dec,5/27/2021,Adoption,,Dog,Spayed Female,6 months,German Shepherd Mix,Tan/Black
A847170,*Hanzo,12/6/2021 17:19,21-Dec,11/27/2020,Adoption,,Cat,Neutered Male,1 year,Siamese,Seal Point
A847173,Mary Jane,12/1/2021 17:59,21-Dec,11/27/2019,Adoption,,Dog,Spayed Female,2 years,Labrador Retriever,Yellow
A847180,*Star,12/11/2021 12:17,21-Dec,11/27/2018,Transfer,Partner,Dog,Spayed Female,3 years,German Shepherd Mix,Brown/Black
A847185,*Dasher,12/27/2021 14:45,21-Dec,8/28/2021,Transfer,Partner,Dog,Neutered Male,3 months,Pit Bull,White/Black
A847186,*Sugar Plum,12/20/2021 16:31,21-Dec,11/28/2018,Adoption,,Dog,Spayed Female,3 years,Australian Cattle Dog Mix,Brown Brindle/White
A847187,*Horseradish,1/7/2022 14:03,22-Jan,11/28/2019,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby
A847188,Marley,11/30/2021 16:51,21-Nov,11/28/2015,Return to Owner,,Dog,Spayed Female,6 years,Chihuahua Shorthair Mix,Tan
A847190,Jesse James,12/3/2021 16:37,21-Dec,11/28/2018,Return to Owner,,Dog,Intact Male,3 years,Pit Bull,Blue/White
A847191,Luna,11/16/2024 12:06,24-Nov,11/1/2016,Transfer,Partner,Dog,Spayed Female,8 years,Labrador Retriever/Australian Cattle Dog,Black/White
A847195,,12/3/2021 16:01,21-Dec,7/28/2021,Adoption,,Cat,Spayed Female,4 months,Siamese,Lynx Point
A847196,*Cindy Lou,3/10/2022 17:25,22-Mar,11/28/2018,Adoption,,Dog,Spayed Female,3 years,Labrador Retriever Mix,Chocolate
A847197,*Buster,12/9/2022 14:31,22-Dec,11/28/2020,Adoption,Foster,Dog,Neutered Male,2 years,Labrador Retriever Mix,Black
A847197,*Buster,4/9/2022 0:00,22-Apr,11/28/2020,Adoption,Foster,Dog,Neutered Male,1 year,Labrador Retriever Mix,Black
A847198,*Bruiser,12/19/2021 17:41,21-Dec,11/28/2020,Adoption,,Dog,Neutered Male,1 year,Pit Bull,Brown
A847199,*Vixen,12/10/2021 13:12,21-Dec,7/28/2021,Transfer,Out State,Dog,Intact Female,4 months,Australian Kelpie Mix,Black/Brown
A847200,*Blitzen,12/10/2021 13:13,21-Dec,7/28/2021,Transfer,Out State,Dog,Intact Female,4 months,Australian Kelpie Mix,Black/Brown
A847207,,12/3/2021 16:03,21-Dec,8/28/2021,Adoption,,Cat,Neutered Male,3 months,Domestic Longhair,Black
A847209,Esko,12/8/2021 15:19,21-Dec,4/2/2021,Rto-Adopt,,Dog,Neutered Male,8 months,Weimaraner Mix,Tricolor/Fawn
A847209,Esko,11/14/2022 18:50,22-Nov,4/2/2021,Return to Owner,,Dog,Neutered Male,1 year,Weimaraner Mix,Tricolor/Fawn
A847212,Lily,12/7/2021 15:59,21-Dec,5/28/2021,Adoption,,Dog,Spayed Female,6 months,Australian Cattle Dog Mix,White/Tricolor
A847212,Lily,2/2/2022 10:47,22-Feb,5/28/2021,Adoption,,Dog,Spayed Female,8 months,Australian Cattle Dog Mix,White/Tricolor
A847213,Ziggy,11/29/2021 13:37,21-Nov,11/28/2016,Return to Owner,,Dog,Spayed Female,5 years,Labrador Retriever,Black/White
A847215,*Basheer,12/6/2021 17:58,21-Dec,7/29/2021,Adoption,,Dog,Neutered Male,4 months,Pit Bull Mix,Brown
A847216,*Bazouk,12/7/2021 16:38,21-Dec,7/29/2021,Adoption,,Dog,Neutered Male,4 months,Pit Bull,Black/Brown
A847221,*Murphy,12/26/2021 16:42,21-Dec,4/29/2020,Adoption,,Dog,Neutered Male,1 year,Labrador Retriever Mix,Tan/White
A847223,Taquito,11/29/2021 13:53,21-Nov,11/29/2019,Return to Owner,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Black/Tan
A847228,,11/29/2021 15:15,21-Nov,11/29/2019,Transfer,Partner,Dog,Intact Male,2 years,Rottweiler,Black Brindle
A847231,*Tundra,12/8/2021 17:31,21-Dec,12/1/2020,Adoption,,Dog,Spayed Female,1 year,Siberian Husky/German Shepherd,White/Gray
A847233,,12/4/2021 16:50,21-Dec,7/29/2021,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Orange Tabby
A847234,,12/5/2021 17:48,21-Dec,7/29/2021,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Orange Tabby/White
A847235,,12/6/2021 16:09,21-Dec,7/29/2021,Adoption,,Cat,Neutered Male,4 months,Siamese Mix,Flame Point
A847243,Agent,12/3/2021 16:24,21-Dec,6/29/2021,Adoption,,Dog,Neutered Male,5 months,Catahoula,Yellow Brindle/White
A847243,Agent,12/11/2021 16:00,21-Dec,6/29/2021,Adoption,,Dog,Neutered Male,5 months,Catahoula,Yellow Brindle/White
A847244,Dexter,12/6/2021 16:55,21-Dec,5/29/2021,Adoption,,Dog,Neutered Male,6 months,Chihuahua Shorthair/Dachshund,Black/Tan
A847245,Hazel,12/6/2021 16:54,21-Dec,5/29/2021,Adoption,,Dog,Spayed Female,6 months,Cairn Terrier Mix,Cream
A847246,*Solvi,12/14/2021 17:16,21-Dec,9/22/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Orange Tabby
A847247,A847247,11/30/2021 15:54,21-Nov,11/29/2016,Transfer,Partner,Dog,Intact Female,5 years,Chihuahua Shorthair Mix,Black
A847248,*Jasper,12/16/2021 15:46,21-Dec,3/1/2021,Adoption,,Dog,Neutered Male,9 months,Black Mouth Cur Mix,Brown/Black
A847249,Wonder,1/23/2023 18:33,23-Jan,5/29/2021,Adoption,,Dog,Spayed Female,1 year,Australian Cattle Dog Mix,Brown Brindle/White
A847251,A847251,12/3/2021 17:47,21-Dec,8/17/2021,Died,In Surgery,Dog,Intact Female,3 months,Australian Cattle Dog,White/Brown
A847252,*Fortuna,1/19/2022 16:49,22-Jan,5/29/2021,Adoption,,Dog,Spayed Female,7 months,German Shepherd Mix,Sable/White
A847253,*Cora,1/9/2022 13:00,22-Jan,11/29/2019,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,White/Orange Tabby
A847254,,12/19/2021 12:53,21-Dec,10/17/2021,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Longhair,Calico
A847255,,12/20/2021 11:36,21-Dec,10/17/2021,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Medium Hair,Calico
A847256,,1/4/2022 10:48,22-Jan,10/17/2021,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Medium Hair,Calico
A847257,,1/5/2022 13:16,22-Jan,10/17/2021,Adoption,Foster,Cat,Neutered Male,2 months,Domestic Medium Hair,Orange Tabby/White
A847258,,12/28/2021 12:24,21-Dec,10/17/2021,Adoption,Foster,Cat,Spayed Female,2 months,Domestic Medium Hair,White/Calico
A847259,Boots,11/29/2021 14:25,21-Nov,5/29/2011,Return to Owner,,Cat,Neutered Male,10 years,Domestic Shorthair Mix,Brown Tabby/White
A847260,Cisco,11/29/2021 14:28,21-Nov,11/29/2014,Transfer,Partner,Cat,Neutered Male,7 years,Domestic Shorthair Mix,Orange Tabby
A847265,*Sweet Pea,2/5/2022 12:10,22-Feb,11/29/2019,Adoption,,Dog,Spayed Female,2 years,German Shepherd Mix,Tan/Black
A847265,*Sweet Pea,4/8/2022 11:34,22-Apr,11/29/2019,Transfer,Partner,Dog,Spayed Female,2 years,German Shepherd Mix,Tan/Black
A847271,*Arrow,12/16/2021 17:21,21-Dec,11/29/2019,Adoption,,Dog,Neutered Male,2 years,Doberman Pinsch,Red/Tan
A847272,Sera,12/3/2021 17:37,21-Dec,11/29/2017,Return to Owner,,Dog,Intact Female,4 years,Jack Russell Terrier Mix,Cream/Brown
A847273,Brandi,12/3/2021 17:36,21-Dec,11/29/2017,Return to Owner,,Dog,Intact Female,4 years,Jack Russell Terrier Mix,Cream/Brown
A847279,Gal,12/21/2021 17:49,21-Dec,5/29/2020,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,Tan/White
A847279,Gal,3/23/2022 16:03,22-Mar,5/29/2020,Adoption,,Dog,Spayed Female,1 year,Pit Bull Mix,Tan/White
A847280,Dottie,3/12/2022 12:19,22-Mar,3/29/2021,Adoption,,Dog,Spayed Female,11 months,Pit Bull Mix,Black/White
A847280,Dottie,2/5/2022 17:01,22-Feb,3/29/2021,Adoption,,Dog,Spayed Female,10 months,Pit Bull Mix,Black/White
A847284,A847284,12/6/2021 18:09,21-Dec,4/29/2021,Adoption,,Cat,Spayed Female,7 months,Siamese Mix,Tortie Point
A847285,A847285,12/7/2021 17:23,21-Dec,4/29/2021,Adoption,,Cat,Spayed Female,7 months,Siamese Mix,Blue Point
A847286,Charlie,12/16/2021 10:38,21-Dec,3/29/2020,Adoption,,Other,Intact Female,1 year,Rabbit Sh,Brown
A847287,Jack,12/18/2021 15:17,21-Dec,11/29/2016,Adoption,,Cat,Neutered Male,5 years,Domestic Shorthair Mix,Brown Tabby
A847289,Buddy,12/1/2021 15:14,21-Dec,11/29/2014,Transfer,Partner,Dog,Intact Male,7 years,Chihuahua Shorthair,Black/Brown
A847290,,12/2/2021 13:16,21-Dec,11/29/2019,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair,Black
A847291,*Tuna,1/7/2022 18:07,22-Jan,11/29/2019,Transfer,Out State,Dog,Spayed Female,2 years,Labrador Retriever,Tan
A847292,Yellow,12/5/2021 12:58,21-Dec,11/29/2019,Adoption,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Tan/White
A847292,Yellow,12/3/2021 17:07,21-Dec,11/29/2019,Adoption,,Dog,Neutered Male,2 years,Chihuahua Shorthair Mix,Tan/White
A847294,Bob,2/26/2022 11:39,22-Feb,11/30/2017,Adoption,Foster,Cat,Neutered Male,4 years,Domestic Shorthair,Brown Tabby/Black
A847300,*Pluto,12/12/2021 15:32,21-Dec,9/30/2021,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Gray Tabby
A847303,Neptune,12/1/2021 12:24,21-Dec,5/30/2020,Return to Owner,,Dog,Neutered Male,1 year,Great Pyrenees/Catahoula,White/Brown
A847304,Nala,12/31/2021 16:30,21-Dec,9/30/2021,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Brown Tabby/White
A847305,Luna,12/31/2021 16:29,21-Dec,9/30/2021,Adoption,Foster,Cat,Spayed Female,3 months,Domestic Shorthair,Black/White
A847306,Sascha,12/18/2021 10:25,21-Dec,9/30/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Black
A847307,Venus,12/14/2021 18:16,21-Dec,10/6/2021,Adoption,,Cat,Intact Female,2 months,Domestic Shorthair,Calico
A847310,Nandor,12/6/2021 17:32,21-Dec,9/15/2021,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby
A847311,*Minerva,12/22/2021 16:32,21-Dec,11/30/2020,Adoption,,Cat,Spayed Female,1 year,Domestic Shorthair,Blue
A847315,Que,11/30/2021 17:46,21-Nov,3/5/2016,Return to Owner,,Dog,Neutered Male,5 years,Border Collie,Black/White
A847317,Beefy,12/23/2021 12:24,21-Dec,11/30/2019,Adoption,,Dog,Neutered Male,2 years,Pit Bull,Red/White
A847323,*Gizmo,12/14/2021 17:41,21-Dec,11/30/2018,Adoption,,Cat,Neutered Male,3 years,Domestic Shorthair Mix,Brown Tabby/White
A847324,*Adria,12/5/2021 17:07,21-Dec,1/30/2021,Adoption,,Cat,Intact Female,10 months,Domestic Shorthair Mix,Black
A847325,A847325,12/7/2021 14:35,21-Dec,1/30/2021,Adoption,,Cat,Neutered Male,10 months,Domestic Shorthair Mix,Black
A847326,Cowboy,3/5/2022 15:53,22-Mar,1/30/2021,Adoption,,Cat,Neutered Male,1 year,Domestic Shorthair Mix,White/Brown Tabby
A847326,Cowboy,12/4/2021 10:12,21-Dec,1/30/2021,Adoption,,Cat,Neutered Male,10 months,Domestic Shorthair Mix,White/Brown Tabby
A847327,A847327,12/7/2021 14:34,21-Dec,12/30/2020,Adoption,,Cat,Neutered Male,11 months,Domestic Shorthair Mix,Brown Tabby
A847328,Iris,12/6/2021 17:40,21-Dec,1/30/2021,Adoption,,Cat,Spayed Female,10 months,Domestic Shorthair Mix,Brown Tabby
A847330,*Shinobi,12/14/2021 16:22,21-Dec,9/30/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Longhair,Black
A847331,Savvy,12/6/2021 15:54,21-Dec,9/30/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Medium Hair,Blue
A847336,Gizmo,11/30/2021 16:45,21-Nov,5/20/2020,Return to Owner,,Dog,Spayed Female,1 year,Chihuahua Shorthair,Tan
A847341,Coco,12/6/2021 16:19,21-Dec,9/8/2021,Adoption,,Dog,Spayed Female,2 months,Boxer Mix,White/Black
A847342,Chanel,7/6/2022 16:09,22-Jul,11/30/2020,Adoption,,Dog,Spayed Female,1 year,Siberian Husky,Black/White
A847342,Chanel,12/1/2021 17:54,21-Dec,11/30/2020,Return to Owner,,Dog,Intact Female,1 year,Siberian Husky,Black/White
A847343,A847343,12/4/2021 9:45,21-Dec,9/16/2021,Transfer,Partner,Dog,Intact Male,2 months,Field Spaniel Mix,Black/White
A847344,Bruno,12/2/2021 17:33,21-Dec,11/30/2019,Return to Owner,,Dog,Intact Male,2 years,American Bulldog Mix,Chocolate/White
A847346,A847346,12/6/2021 18:09,21-Dec,9/30/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Tortie
A847359,Remington,12/2/2021 17:28,21-Dec,12/1/2020,Return to Owner,,Dog,Intact Female,1 year,Miniature Schnauzer Mix,Gray
A847362,Jelly,12/2/2021 11:15,21-Dec,12/1/2020,Transfer,Snr,Cat,Intact Female,1 year,Domestic Shorthair,Calico
A847363,A847363,12/2/2021 11:14,21-Dec,12/1/2020,Transfer,Snr,Cat,Intact Male,1 year,Domestic Shorthair,Brown Tabby/White
A847364,Doobie,12/4/2021 11:57,21-Dec,12/1/2020,Return to Owner,,Dog,Intact Male,1 year,Pit Bull/Labrador Retriever,Sable/White
A847367,*Marner,12/27/2021 15:56,21-Dec,12/1/2019,Adoption,,Cat,Spayed Female,2 years,Domestic Shorthair,Brown Tabby
A847368,*Swanhild,12/16/2021 15:36,21-Dec,6/1/2021,Adoption,,Cat,Spayed Female,6 months,Domestic Shorthair,Brown Tabby
A847369,*Sigurd,12/16/2021 15:36,21-Dec,6/1/2021,Adoption,,Cat,Neutered Male,6 months,Domestic Shorthair,Brown Tabby
A847370,Princess,12/2/2021 16:41,21-Dec,12/2/2018,Return to Owner,,Dog,Intact Female,3 years,Australian Cattle Dog Mix,Tan/White
A847371,A847371,12/6/2021 15:04,21-Dec,12/1/2017,Transfer,Partner,Dog,Intact Male,4 years,Shih Tzu/Maltese,Black/White
A847372,A847372,12/5/2021 13:38,21-Dec,9/18/2021,Euthanasia,Suffering,Cat,Intact Male,2 months,Domestic Shorthair,Brown Tabby/White
A847373,Toast,12/2/2021 11:17,21-Dec,12/1/2019,Transfer,Snr,Cat,Unknown,2 years,Domestic Shorthair,Brown Tabby
A847374,A847374,12/7/2021 15:49,21-Dec,12/1/2020,Adoption,,Other,Intact Male,1 year,Lop-Holland,Cream
A847375,,12/1/2021 17:30,21-Dec,10/17/2021,Died,In Kennel,Cat,Intact Female,1 month,Domestic Shorthair,Black
A847377,Emma,12/1/2021 14:05,21-Dec,12/1/2019,Return to Owner,Customer S,Cat,Spayed Female,2 years,Domestic Shorthair,Torbie
A847380,*Jingle,12/10/2021 13:14,21-Dec,12/1/2020,Transfer,Out State,Dog,Intact Male,1 year,Whippet Mix,Brown Brindle/White
A847381,Piper,2/12/2022 15:35,22-Feb,12/1/2018,Adoption,,Dog,Spayed Female,3 years,Border Collie Mix,Black/White
A847384,Og,12/4/2021 11:46,21-Dec,12/1/2019,Adoption,,Cat,Neutered Male,2 years,Domestic Shorthair,Orange Tabby
A847390,Misha,12/11/2021 16:37,21-Dec,6/1/2021,Adoption,,Cat,Neutered Male,6 months,Domestic Longhair,White/Brown Tabby
A847391,Cookie,12/23/2021 14:21,21-Dec,6/1/2021,Adoption,,Cat,Neutered Male,6 months,Domestic Longhair,Black/White
A847392,*Dewey,12/19/2021 15:20,21-Dec,7/1/2021,Adoption,,Cat,Neutered Male,5 months,Domestic Medium Hair,Blue/White
A847395,Pooh,12/9/2021 14:08,21-Dec,12/1/2008,Adoption,,Dog,Neutered Male,13 years,Chihuahua Shorthair,White/Brown
A847402,*Signy,12/29/2021 16:22,21-Dec,10/1/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby/White
A847404,*Maverick,4/5/2022 14:36,22-Apr,10/17/2021,Adoption,Foster,Dog,Neutered Male,5 months,Catahoula Mix,Blue Merle/White
A847406,A847406,12/2/2021 15:43,21-Dec,12/1/2019,Transfer,Partner,Dog,Intact Male,2 years,Pit Bull,Brown Brindle
A847407,*Zatana,12/4/2021 17:31,21-Dec,12/1/2019,Transfer,Partner,Dog,Intact Female,2 years,Siberian Husky,White/Black
A847408,*Poptart,12/10/2021 13:15,21-Dec,6/2/2021,Transfer,Out State,Dog,Intact Male,6 months,Pit Bull,White/Brown Brindle
A847411,Isabel,12/9/2021 13:34,21-Dec,12/1/2013,Transfer,Partner,Cat,Neutered Male,8 years,Domestic Longhair,Black
A847412,*Kringle,12/10/2021 13:16,21-Dec,9/25/2021,Transfer,Out State,Dog,Intact Male,2 months,Welsh Terrier Mix,White/Tan
A847421,Bella,1/4/2022 11:52,22-Jan,12/2/2019,Adoption,,Dog,Spayed Female,2 years,Labrador Retriever Mix,Blue/Tan
A847426,Garfield,12/10/2021 14:00,21-Dec,12/2/2019,Transfer,Partner,Cat,Neutered Male,2 years,Domestic Shorthair,Orange Tabby
A847427,,12/23/2021 16:53,21-Dec,10/18/2021,Adoption,,Cat,Spayed Female,2 months,Domestic Shorthair,Brown Tabby
A847428,,12/23/2021 16:54,21-Dec,10/18/2021,Adoption,,Cat,Neutered Male,2 months,Domestic Shorthair,Black
A847430,Nia,4/21/2023 14:27,23-Apr,7/2/2017,Adoption,Foster,Dog,Spayed Female,5 years,Blue Lacy Mix,Blue/White
A847431,*Milkshake,12/14/2021 17:31,21-Dec,6/2/2020,Adoption,,Dog,Spayed Female,1 year,Border Collie,White/Black
A847433,Hunter,1/7/2022 14:13,22-Jan,12/2/2019,Adoption,,Dog,Neutered Male,2 years,German Shepherd Mix,Black/Brown
A847434,,12/6/2021 13:41,21-Dec,12/2/2019,Euthanasia,Rabies Risk,Other,Unknown,2 years,Raccoon,Gray/Black
A847435,A847435,12/6/2021 9:27,21-Dec,12/2/2019,Transfer,Partner,Cat,Intact Female,2 years,Domestic Shorthair,Black
A847436,Apollo,12/21/2021 16:39,21-Dec,12/2/2019,Adoption,,Dog,Neutered Male,2 years,Doberman Pinsch,Blue/Fawn
A847437,A847437,12/11/2021 10:53,21-Dec,6/7/2020,Transfer,Partner,Dog,Intact Male,1 year,Border Terrier,White
A847439,*Adelaide,12/10/2021 13:18,21-Dec,7/2/2021,Transfer,Out State,Dog,Intact Female,5 months,German Shepherd,Black/Brown Brindle
A847440,*Ivarr,2/1/2022 16:28,22-Feb,9/2/2021,Adoption,,Cat,Neutered Male,4 months,Domestic Shorthair,Brown Tabby/White
A847440,*Ivarr,12/17/2021 18:27,21-Dec,9/2/2021,Adoption,,Cat,Intact Male,3 months,Domestic Shorthair,Brown Tabby/White
A847443,*Sal,12/16/2021 16:30,21-Dec,6/2/2020,Transfer,Out State,Dog,Neutered Male,1 year,Miniature Pinscher Mix,Black/Tan
A847444,*Strawberry Shortcake,12/10/2021 16:05,21-Dec,2/2/2021,Adoption,,Dog,Spayed Female,10 months,Plott Hound Mix,Brown Brindle
A847446,Tony,9/8/2022 11:03,22-Sep,1/26/2015,Transfer,Partner,Dog,Neutered Male,7 years,Pit Bull Mix,Brown Brindle/White
